date,RSI
2018-09-10,73.851
2018-09-11,71.6518
2018-09-12,73.7559
2018-09-13,74.1688
2018-09-14,67.3238
2018-09-17,68.8708
2018-09-18,69.3909
2018-09-19,75.1942
2018-09-20,75.9497
2018-09-21,79.9042
2018-09-24,82.9274
2018-09-25,72.4088
2018-09-26,74.1728
2018-09-27,76.1438
2018-09-28,76.4662
2018-10-01,64.4596
2018-10-02,62.8003
2018-10-03,65.9181
2018-10-04,63.8233
2018-10-05,59.2602
2018-10-08,57.6171
2018-10-09,57.7432
2018-10-10,45.2632
2018-10-11,41.4491
2018-10-12,47.7274
2018-10-15,52.7035
2018-10-16,61.2337
2018-10-17,56.9593
2018-10-18,54.8959
2018-10-19,56.5895
2018-10-22,56.4552
2018-10-23,55.0484
2018-10-24,36.6549
2018-10-25,45.8281
2018-10-26,39.6453
2018-10-29,47.3777
2018-10-30,51.3033
2018-10-31,51.4533
2018-11-01,51.2831
2018-11-02,49.1817
2018-11-05,50.8097
2018-11-06,44.3493
2018-11-07,44.032
2018-11-08,42.0088
2018-11-09,28.215
2018-11-12,26.4362
2018-11-13,29.9765
2018-11-14,31.3987
2018-11-15,27.378
2018-11-16,24.8614
2018-11-19,23.0125
2018-11-20,22.3726
2018-11-21,29.2577
2018-11-23,29.0019
2018-11-26,31.9892
2018-11-27,28.6925
2018-11-28,32.7898
2018-11-29,34.0456
2018-11-30,32.3634
2018-12-03,38.3914
2018-12-04,38.8035
2018-12-06,42.6272
2018-12-07,41.4219
2018-12-10,41.7591
2018-12-11,50.1973
2018-12-12,51.5794
2018-12-13,47.6843
2018-12-14,44.5888
2018-12-17,40.9865
2018-12-18,40.114
2018-12-19,35.7217
2018-12-20,33.1386
2018-12-21,29.3836
2018-12-24,28.9421
2018-12-26,34.5056
2018-12-27,31.4728
2018-12-28,34.3221
2018-12-31,33.3712
2019-01-02,41.0366
2019-01-03,43.0045
2019-01-04,48.2559
2019-01-07,53.7955
2019-01-08,57.5893
2019-01-09,51.3352
2019-01-10,49.2897
2019-01-11,52.093
2019-01-14,53.0251
2019-01-15,54.7326
2019-01-16,52.3422
2019-01-17,52.4487
2019-01-18,56.1427
2019-01-22,45.7532
2019-01-23,48.7628
2019-01-24,53.3425
2019-01-25,50.7917
2019-01-28,50.7917
2019-01-29,52.7567
2019-01-30,51.8889
2019-01-31,57.5787
2019-02-01,51.8475
2019-02-04,53.5783
2019-02-05,50.1791
2019-02-06,46.9699
2019-02-07,42.1025
2019-02-08,47.1245
2019-02-11,41.7607
2019-02-12,42.9059
2019-02-13,46.0778
2019-02-14,47.8259
2019-02-15,49.5859
2019-02-19,43.0022
2019-02-20,48.8307
2019-02-21,49.1878
2019-02-22,51.2638
2019-02-25,48.3836
2019-02-26,47.3864
2019-02-27,51.5534
2019-02-28,53.5962
2019-03-01,70.237
2019-03-04,63.967
2019-03-05,64.7796
2019-03-06,58.935
2019-03-07,55.3153
2019-03-08,56.3648
2019-03-11,55.5343
2019-03-12,52.7823
2019-03-13,52.8916
2019-03-14,53.4716
2019-03-15,53.717
2019-03-18,59.4731
2019-03-19,55.7403
2019-03-20,58.1183
2019-03-21,62.8293
2019-03-22,57.3887
2019-03-25,59.8828
2019-03-26,54.71
2019-03-27,53.3318
2019-03-28,52.338
2019-03-29,53.4066
2019-04-01,55.2957
2019-04-02,51.8968
2019-04-03,49.2573
2019-04-04,55.0503
2019-04-05,54.5474
2019-04-08,68.3526
2019-04-09,65.7648
2019-04-10,65.7648
2019-04-11,65.2278
2019-04-12,68.1243
2019-04-15,68.7572
2019-04-16,69.5931
2019-04-17,69.5931
2019-04-18,58.6701
2019-04-22,47.0384
2019-04-23,46.9116
2019-04-24,49.6864
2019-04-25,47.7077
2019-04-26,49.262
2019-04-29,50.8357
2019-04-30,45.6511
2019-05-01,39.8572
2019-05-02,39.7365
2019-05-03,38.3605
2019-05-06,43.7045
2019-05-07,45.5212
2019-05-08,40.9656
2019-05-09,30.4909
2019-05-10,33.8823
2019-05-13,29.5511
2019-05-14,33.1951
2019-05-15,34.5832
2019-05-16,32.9254
2019-05-17,30.559
2019-05-20,29.4611
2019-05-21,33.6105
2019-05-22,31.971
2019-05-23,31.1059
2019-05-24,28.6905
2019-05-28,27.0383
2019-05-29,23.6427
2019-05-30,23.2848
2019-05-31,23.0593
2019-06-03,22.4353
2019-06-04,21.4956
2019-06-05,17.5397
2019-06-06,17.0334
2019-06-07,16.2476
2019-06-10,21.6299
2019-06-11,24.3842
2019-06-12,21.5319
2019-06-13,28.2465
2019-06-14,28.4999
2019-06-17,34.0209
2019-06-18,39.2981
2019-06-19,41.9087
2019-06-20,34.0285
2019-06-21,30.6184
2019-06-24,25.6661
2019-06-25,22.1935
2019-06-26,22.0119
2019-06-27,22.9173
2019-06-28,21.8258
2019-07-01,21.4139
2019-07-02,20.9874
2019-07-03,20.1933
2019-07-05,28.1753
2019-07-08,23.5998
2019-07-09,24.8173
2019-07-10,32.0473
2019-07-11,36.896
2019-07-12,37.1061
2019-07-15,37.7755
2019-07-16,43.9824
2019-07-17,44.5981
2019-07-18,41.4881
2019-07-19,57.0912
2019-07-22,54.8648
2019-07-23,52.982
2019-07-24,59.5113
2019-07-25,61.4339
2019-07-26,64.9104
2019-07-29,66.9786
2019-07-30,69.7616
2019-07-31,70.59
2019-08-01,59.4765
2019-08-02,63.3962
2019-08-05,55.105
2019-08-06,57.6297
2019-08-07,57.9768
2019-08-08,64.8065
2019-08-09,66.3246
2019-08-12,59.4961
2019-08-13,58.1154
2019-08-14,46.2893
2019-08-15,47.4166
2019-08-16,51.2147
2019-08-19,53.9858
2019-08-20,53.3064
2019-08-21,54.1758
2019-08-22,55.4519
2019-08-23,48.2214
2019-08-26,52.2449
2019-08-27,46.4182
2019-08-28,51.4698
2019-08-29,52.0934
2019-08-30,49.491
2019-09-03,53.3238
2019-09-04,57.0737
2019-09-05,60.4919
2019-09-06,55.8565
2019-09-09,57.7484
2019-09-10,57.2529
2019-09-11,58.4058
2019-09-12,57.6615
2019-09-13,61.1293
2019-09-16,60.1096
2019-09-17,52.2288
2019-09-18,47.156
2019-09-19,41.7034
2019-09-20,43.12
2019-09-23,41.3611
2019-09-24,41.2218
2019-09-25,43.2789
2019-09-26,43.4919
2019-09-27,42.7996
2019-09-30,41.381
2019-10-01,39.9547
2019-10-02,33.7003
2019-10-03,30.0301
2019-10-04,28.751
2019-10-07,28.2793
2019-10-08,29.8291
2019-10-09,24.759
2019-10-10,22.5969
2019-10-11,24.4504
2019-10-14,21.908
2019-10-15,28.4375
2019-10-16,33.0928
2019-10-17,33.0928
2019-10-18,33.6815
2019-10-21,31.5866
2019-10-22,45.6328
2019-10-23,47.976
2019-10-24,43.0693
2019-10-25,45.7261
2019-10-28,49.7266
2019-10-29,47.7324
2019-10-30,40.5519
2019-10-31,40.0768
2019-11-01,45.7775
2019-11-04,48.5201
2019-11-05,49.1592
2019-11-06,47.2636
2019-11-07,39.1373
2019-11-08,47.3669
2019-11-11,45.958
2019-11-12,41.6247
2019-11-13,35.0534
2019-11-14,36.843
2019-11-15,35.273
2019-11-18,31.7515
2019-11-19,31.7515
2019-11-20,27.9565
2019-11-21,26.0805
2019-11-22,26.6386
2019-11-25,37.3372
2019-11-26,31.6554
2019-11-27,42.1275
2019-11-29,41.4817
2019-12-02,49.8012
2019-12-03,44.2684
2019-12-04,40.182
2019-12-05,39.4892
2019-12-06,42.6819
2019-12-09,45.7636
2019-12-10,43.9267
2019-12-11,45.0235
2019-12-12,47.5991
2019-12-13,46.2653
2019-12-16,48.7772
2019-12-17,44.788
2019-12-18,42.2023
2019-12-19,39.7321
2019-12-20,38.6657
2019-12-23,33.0678
2019-12-24,37.578
2019-12-26,35.2868
2019-12-27,34.75
2019-12-30,33.9164
2019-12-31,33.9164
2020-01-02,40.0334
2020-01-03,37.6453
2020-01-06,34.4809
2020-01-07,34.7762
2020-01-08,27.8773
2020-01-09,26.1262
2020-01-10,26.4372
2020-01-13,29.3213
2020-01-14,37.7853
2020-01-15,44.2333
2020-01-16,49.0456
2020-01-17,48.0311
2020-01-21,45.9826
2020-01-22,41.9376
2020-01-23,38.9505
2020-01-24,37.9238
2020-01-27,32.1446
2020-01-28,42.7721
2020-01-29,42.4391
2020-01-30,44.0798
2020-01-31,38.6556
2020-02-03,37.5665
2020-02-04,42.5468
2020-02-05,50.0552
2020-02-06,45.4829
2020-02-07,42.1646
2020-02-10,47.1476
2020-02-11,50.0446
2020-02-12,48.5172
2020-02-13,51.3175
2020-02-14,53.2726
2020-02-18,51.9251
2020-02-19,57.1745
2020-02-20,64.1922
2020-02-21,57.435
2020-02-24,49.7304
2020-02-25,42.2815
2020-02-26,35.2339
2020-02-27,38.1013
2020-02-28,41.0857
2020-03-02,39.2858
2020-03-03,35.8985
2020-03-04,36.0963
2020-03-05,27.7864
2020-03-06,25.2795
2020-03-09,21.3375
2020-03-10,27.5957
2020-03-11,24.2688
2020-03-12,20.756
2020-03-13,25.676
2020-03-16,22.6474
2020-03-17,22.104
2020-03-18,22.0565
2020-03-19,35.4917
2020-03-20,34.2212
2020-03-23,33.9305
2020-03-24,39.5942
2020-03-25,38.7223
2020-03-26,42.0221
2020-03-27,41.0307
2020-03-30,35.9198
2020-03-31,37.7103
2020-04-01,33.2129
2020-04-02,30.4599
2020-04-03,30.9466
2020-04-06,40.1221
2020-04-07,43.5642
2020-04-08,45.6354
2020-04-09,38.9078
2020-04-13,34.8033
2020-04-14,36.1973
2020-04-15,39.4062
2020-04-16,39.8313
2020-04-17,49.4971
2020-04-20,49.2728
2020-04-21,50.1247
2020-04-22,49.2342
2020-04-23,48.3099
2020-04-24,47.487
2020-04-27,52.0333
2020-04-28,61.1476
2020-04-29,69.5386
2020-04-30,65.6144
2020-05-01,60.8228
2020-05-04,57.3438
2020-05-05,52.4388
2020-05-06,52.7572
2020-05-07,53.5388
2020-05-08,54.8043
2020-05-11,65.8983
2020-05-12,63.1612
2020-05-13,56.5808
2020-05-14,55.9769
2020-05-15,55.5935
2020-05-18,57.6748
2020-05-19,55.4363
2020-05-20,56.5709
2020-05-21,56.1094
2020-05-22,55.2996
2020-05-26,61.622
2020-05-27,66.3593
2020-05-28,58.0172
2020-05-29,58.651
2020-06-01,60.5737
2020-06-02,63.423
2020-06-03,61.0474
2020-06-04,59.8405
2020-06-05,65.4155
2020-06-08,69.9871
2020-06-09,62.418
2020-06-10,65.0711
2020-06-11,50.685
2020-06-12,57.2311
2020-06-15,56.2264
2020-06-16,53.5278
2020-06-17,51.9612
2020-06-18,54.1299
2020-06-19,52.7856
2020-06-22,50.4549
2020-06-23,47.7086
2020-06-24,44.2154
2020-06-25,39.0503
2020-06-26,38.2181
2020-06-29,41.781
2020-06-30,40.4212
2020-07-01,44.603
2020-07-02,44.1265
2020-07-06,41.1664
2020-07-07,39.4562
2020-07-08,44.4287
2020-07-09,46.6316
2020-07-10,47.1154
2020-07-13,42.4219
2020-07-14,41.8932
2020-07-15,46.8838
2020-07-16,45.0962
2020-07-17,43.4604
2020-07-20,41.6839
2020-07-21,41.6839
2020-07-22,39.7974
2020-07-23,40.5221
2020-07-24,39.498
2020-07-27,37.2984
2020-07-28,44.4711
2020-07-29,44.7143
2020-07-30,43.8862
2020-07-31,42.2027
2020-08-03,44.219
2020-08-04,43.983
2020-08-05,45.5482
2020-08-06,45.2757
2020-08-07,60.7144
2020-08-10,53.2836
2020-08-11,55.1823
2020-08-12,56.8607
2020-08-13,67.7528
2020-08-14,70.5059
2020-08-17,71.1967
2020-08-18,64.4255
2020-08-19,64.9991
2020-08-20,69.0319
2020-08-21,57.2021
2020-08-24,60.4164
2020-08-25,62.2219
2020-08-26,63.0594
2020-08-27,72.9585
2020-08-28,68.2487
2020-08-31,60.2519
2020-09-01,62.3984
2020-09-02,71.0064
2020-09-03,63.8644
2020-09-04,67.2505
2020-09-08,58.777
2020-09-09,56.7244
2020-09-10,52.7563
2020-09-11,50.9569
2020-09-14,48.0173
2020-09-15,47.7798
2020-09-16,50.9168
2020-09-17,50.3736
2020-09-18,49.6605
2020-09-21,44.8719
2020-09-22,43.4538
2020-09-23,38.3511
2020-09-24,36.525
2020-09-25,41.3052
2020-09-28,41.8294
2020-09-29,41.1695
2020-09-30,39.1728
2020-10-01,38.3711
2020-10-02,38.3711
2020-10-05,31.825
2020-10-06,31.0569
2020-10-07,30.828
2020-10-08,33.4687
2020-10-09,32.2745
2020-10-12,33.131
2020-10-13,26.6079
2020-10-14,21.6723
2020-10-15,20.4071
2020-10-16,27.0331
2020-10-19,37.7632
2020-10-20,33.0523
2020-10-21,32.1874
2020-10-22,34.643
2020-10-23,33.0328
2020-10-26,30.7736
2020-10-27,31.6884
2020-10-28,29.7812
2020-10-29,28.8463
2020-10-30,27.211
2020-11-02,25.1923
2020-11-03,30.2352
2020-11-04,29.8925
2020-11-05,33.9246
2020-11-06,34.7331
2020-11-09,58.2218
2020-11-10,53.9728
2020-11-11,48.4118
2020-11-12,45.8672
2020-11-13,46.3467
2020-11-16,48.6336
2020-11-17,46.6454
2020-11-18,51.2665
2020-11-19,50.0983
2020-11-20,52.7486
2020-11-23,59.4214
2020-11-24,67.6555
2020-11-25,65.9705
2020-11-27,65.1933
2020-11-30,61.6725
2020-12-01,59.3705
2020-12-02,61.5595
2020-12-03,49.8255
2020-12-04,48.108
2020-12-07,48.8984
2020-12-08,55.0868
2020-12-09,53.1079
2020-12-10,56.3449
2020-12-11,53.4102
2020-12-14,43.0427
2020-12-15,39.3264
2020-12-16,38.4595
2020-12-17,39.7118
2020-12-18,39.0997
2020-12-21,37.6019
2020-12-22,36.4733
2020-12-23,36.0846
2020-12-24,35.4072
2020-12-28,33.7687
2020-12-29,32.4223
2020-12-30,30.7081
2020-12-31,30.1794
2021-01-04,28.7152
2021-01-05,28.3118
2021-01-06,29.3802
2021-01-07,30.8599
2021-01-08,34.2006
2021-01-11,36.4067
2021-01-12,39.6738
2021-01-13,37.1609
2021-01-14,37.1609
2021-01-15,42.8824
2021-01-19,61.3339
2021-01-20,58.8114
2021-01-21,59.0131
2021-01-22,67.9667
2021-01-25,77.1831
2021-01-26,80.7268
2021-01-27,96.5751
2021-01-28,57.8982
2021-01-29,64.2352
2021-02-01,64.2852
2021-02-02,53.2903
2021-02-03,55.0286
2021-02-04,51.6449
2021-02-05,51.1762
2021-02-08,49.9557
2021-02-09,48.6485
2021-02-10,49.2791
2021-02-11,48.8698
2021-02-12,48.8238
2021-02-16,48.9789
2021-02-17,48.714
2021-02-18,48.6008
2021-02-19,49.2047
2021-02-22,51.9263
2021-02-23,55.4075
2021-02-24,59.2487
2021-02-25,56.2457
2021-02-26,55.1913
2021-03-01,58.6772
2021-03-02,57.6453
2021-03-03,56.1563
2021-03-04,53.8044
2021-03-05,53.88
2021-03-08,58.4254
2021-03-09,62.3271
2021-03-10,59.1175
2021-03-11,60.5643
2021-03-12,63.4176
2021-03-15,70.8508
2021-03-16,65.7548
2021-03-17,67.1038
2021-03-18,68.2029
2021-03-19,67.8147
2021-03-22,60.2213
2021-03-23,52.2189
2021-03-24,46.2833
2021-03-25,53.0166
2021-03-26,50.5297
2021-03-29,50.9193
2021-03-30,50.9193
2021-03-31,50.3342
2021-04-01,46.8166
2021-04-05,52.1162
2021-04-06,50.3442
2021-04-07,48.8182
2021-04-08,48.5465
2021-04-09,46.8164
2021-04-12,43.2291
2021-04-13,44.4888
2021-04-14,47.4025
2021-04-15,50.4246
2021-04-16,47.3859
2021-04-19,49.2911
2021-04-20,47.1728
2021-04-21,50.2051
2021-04-22,51.4653
2021-04-23,52.5129
2021-04-26,59.8667
2021-04-27,59.5701
2021-04-28,55.0885
2021-04-29,50.7106
2021-04-30,49.6003
2021-05-03,47.4925
2021-05-04,45.4142
2021-05-05,43.9889
2021-05-06,42.8693
2021-05-07,47.2102
2021-05-10,49.0889
2021-05-11,51.5896
2021-05-12,53.7218
2021-05-13,67.6465
2021-05-14,68.5208
2021-05-17,72.251
2021-05-18,72.54
2021-05-19,60.7089
2021-05-20,60.0262
2021-05-21,56.4559
2021-05-24,64.2512
2021-05-25,73.0999
2021-05-26,79.4275
2021-05-27,86.8101
